seed,mode,channel,feature,reliable_imputer,file,event_index,global_event,attack_id,target_points,target_class,targeted_channel,duration_seconds,detected,alarm_delay_censored,mean_event_score,max_event_score,normalized_mean_event_score,normalized_max_event_score,original_normalized_mean_event_score,original_normalized_max_event_score,original_detected,original_alarm_delay_censored,delta_normalized_mean_event_score,delta_normalized_max_event_score,delta_detected,delta_alarm_delay,delta_fpr
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6422404646873474,1.9106329679489136,1.0753774747139249,3.1991937119351554,1.0748385736410109,3.1977505189372315,True,5,-0.0005389010729139887,-0.0014431929979239477,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.3706910610198977,3.40242600440979,2.2951065416441776,5.697075294538463,2.2933872769387795,5.692228005424815,True,0,-0.0017192647053980714,-0.004847289113647513,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8523566722869873,2.3314108848571777,1.4271993376277876,3.903750834352654,1.4267048974448768,3.901294852001026,True,28,-0.0004944401829107825,-0.0024559823516279167,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0556248426437378,2.6062796115875244,1.767554739921499,4.363995327625137,1.766107551343392,4.359291382744424,True,1,-0.0014471885781071059,-0.004703944880712463,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4865127801895141,1.7373723983764648,0.8146246051795335,2.909083505526688,0.8139916110259362,2.907890748439597,True,6,-0.0006329941535972994,-0.0011927570870908788,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.05644416809082,61.1856803894043,21.861914236531398,102.450259807037,21.849297097013608,102.38877517647258,True,5,-0.012617139517789866,-0.061484630564422105,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,13,0.7087525129318237,1.464752435684204,1.1867462881287187,2.4526043779162423,1.1856789382650466,2.451420882108014,True,13,-0.0010673498636721845,-0.0011834958082284075,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.2817324101924896,0.7855991721153259,0.4717371521667619,1.3154195356687757,0.4721975718794519,1.3145642847303936,False,241,0.0004604197126900078,-0.0008552509383821238,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.497766375541687,3.403356075286865,2.5078834349460424,5.698632619755554,2.506331128982596,5.694467831377492,True,15,-0.0015523059634463543,-0.004164788378062667,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.84987735748291,19.118600845336918,14.81837300434023,32.01248415129169,14.81009146521183,31.994529302910028,True,37,-0.008281539128400794,-0.017954848381659616,0,0,0.0
42,loo_sample,18,P1_PCV01Z,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.2301326990127563,2.4074156284332275,2.0597534228419407,4.031014365237276,2.0583529718738065,4.0270546558028055,True,17,-0.001400450968134237,-0.0039597094344703265,0,0,0.0
42,loo_sample,19,P1_PCV02Z,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,61,0.7594056129455566,1.7373229265213013,1.2695875246977772,2.904486714718301,1.3489529342308464,3.1247973848216684,True,57,0.07936540953306914,0.22031067010336747,0,4,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.4927621185779571,1.559834122657776,0.8238082886478114,2.607757842403767,0.863357351084639,2.617034347156465,True,19,0.03954906243682754,0.009276504752698145,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.4584771394729614,2.4927780628204346,2.438307473327198,4.167469763782226,2.442237356319145,4.126478750429269,True,20,0.003929882991946965,-0.04099101335295785,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.6335018873214722,1.8094228506088257,2.730916893897512,3.025024623041268,3.0096037425121778,3.295057271858875,True,3,0.27868684861466564,0.2700326488176068,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.541130542755127,3.419771671295166,4.248306281536127,5.7172338170517,4.2225036079490685,5.639718170528195,True,7,-0.025802673587058678,-0.07751564652350496,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.43241024017334,37.63639831542969,14.097450244715764,62.92118593973523,14.1038975624737,62.92878388801508,True,49,0.006447317757935167,0.007597948279851607,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,91,0.9916364550590516,1.9156864881515503,1.6578350895975773,3.2026780222964577,2.058497000582199,4.068844525697205,True,72,0.4006619109846219,0.8661665034007475,0,19,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.3720714449882507,0.5248298048973083,0.6220355193598288,0.877419604923253,0.6191218158708665,0.8660795335704088,False,17,-0.0029137034889623603,-0.011340071352844205,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5057536959648132,1.471310019493103,0.8455278339017924,2.459761705560642,0.8665001492652092,2.4732887090369737,True,34,0.020972315363416816,0.013527003476331512,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.2048254460096359,0.6268683075904846,0.3424307465753943,1.048009350178908,0.3765416881820355,1.1372058969183343,False,123,0.03411094160664119,0.08919654673942623,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2525748312473297,0.5853990912437439,0.4222590001151932,0.97868039232646,0.4504446487400131,1.0339506785457768,False,256,0.028185648624819926,0.055270286219316844,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.03607940673828,18.39268493652344,16.778492276675692,30.749210886832063,16.918194586176295,31.125993900324357,True,32,0.1397023095006027,0.37678301349229315,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.995731770992279,2.9397189617156982,1.6646817100727072,4.914673339633749,1.6786446220288718,4.842917443123373,True,37,0.013962911956164614,-0.07175589651037662,0,1,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7540826201438904,1.4661123752593994,1.260688452660584,2.4510721934416413,1.275300403090872,2.4420516350899018,True,21,0.014611950430287957,-0.009020558351739538,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,156,0.2668687403202057,0.7439568042755127,0.446155806154983,1.2437599374050603,0.4814280266899958,1.3043920078429816,True,156,0.03527222053501278,0.06063207043792129,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8370144963264465,1.7763570547103882,1.399335407076369,2.9697446497947846,1.394230812388743,3.008266789044522,True,5,-0.0051045946876260295,0.038522139249737464,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,42,0.4814393818378448,1.1175874471664429,0.8048787402409651,1.8684021509636568,0.8055625901987267,1.974836269580648,True,42,0.0006838499577616064,0.10643411861699126,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.05597186088562,2.347435235977173,1.7653921411144402,3.924483095499933,1.7639251772854758,3.9302530007892655,True,25,-0.001466963828964385,0.005769905289332744,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.2018491327762603,0.524726390838623,0.3374548942953067,0.8772467154995418,0.3723554798086014,0.9210626924850428,False,152,0.034900585513294724,0.04381597698550099,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,9,0.3940922915935516,1.5698703527450562,0.6588503540894975,2.624536586590796,0.6644571459235238,2.630909777684108,True,9,0.005606791834026237,0.006373191093312247,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.2906809449195862,0.7551186680793762,0.4859654643660449,1.2624205356363467,0.514238045741882,1.3027649023582109,False,65,0.028272581375837158,0.040344366721864144,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.573459386825561,18.6914119720459,5.9741716155226205,31.248627945547504,6.02241800861559,31.35932519557832,True,151,0.04824639309296952,0.11069725003081743,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.26710045337677,2.6497960090637207,2.1183605977131164,4.429975099937062,2.10596383582762,4.399961738633976,True,13,-0.012396761885496321,-0.030013361303085517,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2852529287338257,0.682307779788971,0.4768908124069038,1.1406940249813755,0.4772092023971404,1.1747149024529664,False,119,0.0003183899902365894,0.03402087747159088,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.3446690738201141,0.6301941275596619,0.576223758175627,1.053569513904694,0.500909704871811,0.965510410712225,False,119,-0.07531405330381602,-0.08805910319246912,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,18,0.5114326477050781,1.6051887273788452,0.8550220042896507,2.683582460183616,0.8546990712641881,2.675145741792234,True,18,-0.0003229330254626017,-0.008436718391382048,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,16,1.0072990655899048,2.182910680770874,1.684020114563408,3.6494280797934016,1.996367763542364,3.987661407657201,True,16,0.31234764897895606,0.33823332786379945,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3563597202301023,1.7876603603363037,2.2675857940098747,2.9886417129266283,2.2863962989808573,2.9993176590068464,True,4,0.018810504970982578,0.010675946080218157,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.989534378051758,49.15606689453125,23.387947125930065,82.17996842351552,23.68158005477679,82.21514238444713,True,11,0.2936329288467263,0.03517396093161551,0,1,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.177217483520508,18.738563537597656,18.68626678023891,31.327456753728534,18.906636581556405,31.729334548467502,True,0,0.22036980131749573,0.4018777947389687,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2521051168441772,3.5911378860473637,2.093291133034575,6.003726838297867,2.070294986554162,5.9945191291369975,True,3,-0.02299614648041315,-0.009207709160869548,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.894762992858888,19.43162727355957,21.55768926459316,32.48613277349712,21.58848783720447,32.5950324658064,True,23,0.03079857261131025,0.10889969230927932,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.3419369459152222,3.729196071624756,2.243473548815005,6.234534916488927,2.240961625026843,6.268277407670766,True,0,-0.002511923788161674,0.033742491181838474,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.986033260822296,2.1228981018066406,1.6484675719229966,3.5490980054838333,1.6639004310787222,3.560132733825472,True,27,0.015432859155725565,0.011034728341638544,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.861338198184967,1.8860960006713867,1.4400001953102424,3.153208130167501,1.486576055586304,3.4228961161023,True,35,0.04657586027606153,0.2696879859347989,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,26,1.2045154571533203,2.955677032470703,2.0137299114447416,4.941352320146172,2.041284173529059,4.916509330596655,True,26,0.02755426208431766,-0.02484298954951658,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2407995462417605,2.9727096557617188,2.074390283275584,4.9698277562958655,2.106620941873943,4.963394465407625,True,7,0.03223065859835916,-0.006433290888240073,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7814487814903259,2.074368476867676,1.3064396776344662,3.46796533362776,1.3319783929009406,3.5404742115300967,True,9,0.025538715266474332,0.07250887790233662,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.596848487854004,19.13731002807617,14.372360969998354,31.99408807854182,14.27850025419471,31.68079088916682,True,47,-0.0938607158036433,-0.31329718937500317,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.631938099861145,1.9424543380737305,1.056485117160237,3.247428979814886,1.0748385736410109,3.1977505189372315,True,5,0.01835345648077391,-0.04967846087765437,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.3557803630828855,3.496567964553833,2.2666172146447607,5.845623197117061,2.2933872769387795,5.692228005424815,True,0,0.026770062294018793,-0.1533951916922458,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.867350697517395,2.33237886428833,1.450051996369621,3.899311591184573,1.4267048974448768,3.901294852001026,True,28,-0.02334709892474418,0.0019832608164533916,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,2,1.046605110168457,2.5634450912475586,1.7497326441937653,4.285612132193944,1.766107551343392,4.359291382744424,True,1,0.01637490714962664,0.07367925055048019,0,1,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.5120649337768555,1.676015853881836,0.8560790711523185,2.801992483345816,0.8139916110259362,2.907890748439597,True,6,-0.042087460126382314,0.10589826509378097,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,12.973867416381836,61.30635452270508,21.689937417018054,102.49303081238298,21.849297097013608,102.38877517647258,True,5,0.15935967999555345,-0.10425563591040543,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,13,0.70115727186203,1.4651762247085571,1.172206933991914,2.449507120652703,1.1856789382650466,2.451420882108014,True,13,0.013472004273132665,0.0019137614553108584,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.2602461576461792,0.7389653921127319,0.435084057143791,1.235415207652654,0.4721975718794519,1.3145642847303936,False,241,0.03711351473566088,0.07914907707773966,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.50346040725708,3.468517780303955,2.5135112835510114,5.798728410744614,2.506331128982596,5.694467831377492,True,15,-0.0071801545684153645,-0.1042605793671223,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.819804191589355,19.07533264160156,14.74510219708079,31.890473204829824,14.81009146521183,31.994529302910028,True,37,0.06498926813103978,0.10405609808020344,0,0,-2.545125067499824e-06
42,loo_sample,19,P1_PCV02Z,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,0.9064236283302308,1.9791154861450195,1.5153748023480278,3.3087197254177148,2.0583529718738065,4.0270546558028055,True,17,0.5429781695257787,0.7183349303850908,0,0,-2.545125067499824e-06
42,loo_sample,20,P2_CO_rpm,True,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,57,0.8018696904182434,1.8411253690719604,1.3389346121469643,3.074248236850701,1.3489529342308464,3.1247973848216684,True,57,0.010018322083882092,0.05054914797096721,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5178065299987793,1.568902611732483,0.8646156522632267,2.619699977487264,0.863357351084639,2.617034347156465,True,19,-0.0012583011785877174,-0.002665630330798585,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.459791660308838,2.4677329063415527,2.437510238716611,4.120536093727824,2.442237356319145,4.126478750429269,True,20,0.004727117602533859,0.005942656701444449,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,True,60,True,3,1.652814507484436,1.819490671157837,2.7598131940556025,3.0381233574510884,3.0096037425121778,3.295057271858875,True,3,0.24979054845657522,0.25693391440778646,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.452928304672241,3.249922037124634,4.095815875678741,5.4266087798077285,4.2225036079490685,5.639718170528195,True,7,0.12668773227032748,0.21310939072046686,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.41386890411377,37.60258865356445,14.049190825393332,62.78751779272479,14.1038975624737,62.92878388801508,True,49,0.05470673708036777,0.1412660952902911,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,72,1.2355581521987915,2.471249580383301,2.06309278810181,4.126408115891025,2.058497000582199,4.068844525697205,True,72,-0.004595787519610983,-0.05756359019382007,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.3701440691947937,0.5223709344863892,0.6180539202913797,0.8722371389278643,0.6191218158708665,0.8660795335704088,False,17,0.0010678955794867218,-0.0061576053574554646,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5189946293830872,1.477389216423035,0.8665995000221942,2.4668940366728687,0.8665001492652092,2.4732887090369737,True,34,-9.935075698497275e-05,0.0063946723641050696,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.225612461566925,0.6863647699356079,0.3767199799833712,1.1460684422998182,0.3765416881820355,1.1372058969183343,False,123,-0.0001782918013357171,-0.0088625453814839,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2704475522041321,0.619702160358429,0.4515840824806129,1.0347574944419815,0.4504446487400131,1.0339506785457768,False,256,-0.0011394337405997712,-0.0008068158962046823,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.106178283691406,18.59107208251953,16.874951207476855,31.04273697540697,16.918194586176295,31.125993900324357,True,32,0.04324337869944017,0.08325692491738579,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,37,1.0014246702194214,2.8831069469451904,1.6721446993654037,4.814113474937313,1.6786446220288718,4.842917443123373,True,37,0.006499922663468105,0.028803968186059237,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7607292532920837,1.4609999656677246,1.2702397158498615,2.439527825721567,1.275300403090872,2.4420516350899018,True,21,0.0050606872410103865,0.0025238093683346285,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,156,0.2897258698940277,0.7970755696296692,0.4837743586905828,1.3309295530515306,0.4814280266899958,1.3043920078429816,True,156,-0.0023463320005869814,-0.026537545208549007,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8193269371986389,1.7909129858016968,1.3680841263714905,2.990405314836928,1.394230812388743,3.008266789044522,True,5,0.026146686017252563,0.017861474207593986,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,34,0.4296723008155823,0.9970499277114868,0.717452127592871,1.6648399037943813,0.8055625901987267,1.974836269580648,True,42,0.08811046260585564,0.30999636578626677,0,-8,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0525259971618652,2.348019361495972,1.7574719491510749,3.9206425067125177,1.7639251772854758,3.9302530007892655,True,25,0.006453228134400968,0.009610494076747855,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.2244515717029571,0.5494665503501892,0.3747815657518188,0.9174804725405332,0.3723554798086014,0.9210626924850428,False,152,-0.0024260859432174153,0.0035822199445095793,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,True,151,False,151,0.3617611527442932,1.10796320438385,0.6040564128154993,1.8500391036865749,0.6644571459235238,2.630909777684108,True,9,0.06040073310802452,0.7808706739975333,1,142,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.3092371225357055,0.7752707004547119,0.5163535817245154,1.2945205274946987,0.514238045741882,1.3027649023582109,False,65,-0.0021155359826333653,0.00824437486351215,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.5981717109680176,18.688867568969727,6.008104186791613,31.20603253737244,6.02241800861559,31.35932519557832,True,151,0.014313821823977335,0.15329265820588134,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.25719952583313,2.6260929107666016,2.099228814390953,4.384960218542731,2.10596383582762,4.399961738633976,True,13,0.0067350214366670436,0.015001520091245446,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2884859442710876,0.7022473216056824,0.4817039732490575,1.172588584430622,0.4772092023971404,1.1747149024529664,False,119,-0.004494770851917129,0.002126318022344309,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.3185332119464874,0.5854265093803406,0.5318758742097403,0.9775251835106452,0.500909704871811,0.965510410712225,False,119,-0.030966169337929284,-0.012014772798420226,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,18,0.5111079812049866,1.59792160987854,0.8534306443519208,2.6681549091200067,0.8546990712641881,2.675145741792234,True,18,0.001268426912267251,0.006990832672227221,0,0,1.0180500269800236e-05
42,loo_sample,20,P2_CO_rpm,True,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,16,1.2070566415786743,2.486212491989136,2.0155019394592526,4.151392674463253,1.996367763542364,3.987661407657201,True,16,-0.019134175916888596,-0.16373126680605177,0,0,1.0180500269800236e-05
